정류장명,위도,경도
강변역(A),37.53615,127.09355
광진청소년수련관,37.5459333,127.1054167
워커힐아파트.광장동,37.5478333,127.1066167
용곡삼거리,37.5685667,127.0855833
중곡역.국립정신건강센터,37.5662833,127.0843167
종합의료복합단지,37.5645833,127.0833667
중곡동성당,37.5630167,127.0825167
테크노마트앞.강변역(C),37.5366333,127.09385
강변역(B),37.5362,127.0936667
동서울터미널,37.5342333,127.0932
동서울터미널,37.5344833,127.0935
어린이회관,37.5453333,127.0792333
동서울우편집중국앞,37.5353,127.0842667
화양사거리,37.5483667,127.0686667
새밭교회(중),37.54915,127.0923833
새밭교회(중),37.54895,127.0931833
광나루역(중),37.5452,127.1037833
광나루역(중),37.54565,127.1027167
중곡동입구삼거리(중),37.5549333,127.0848667
구의3동주민센터,37.5390333,127.0925333
구의3동주민센터,37.5391833,127.0923167
서울화양동우체국,37.5481333,127.0685667
어린이대공원역2번출구,37.5469333,127.0754667
답십리역사거리(중),37.5650333,127.0552167
청년회의소(중),37.5619167,127.0614833
장한평역(중),37.5611333,127.0670333
신답초등학교.청계한신휴플러스(중),37.5717167,127.0444
신답초등학교.청계한신휴플러스(중),37.5716167,127.0449333
동대문구청(중),37.5736,127.03985
서울시동부병원,37.5740667,127.0314167
신설동역.서울풍물시장,37.5744667,127.0258833
중랑교(중),37.5917333,127.0676833
중랑교(중),37.5914167,127.0669
삼육서울병원(중),37.5897,127.0606667
삼육서울병원(중),37.5899833,127.0620333
시조사삼거리(중),37.5886333,127.0570167
떡전교사거리.동대문노인복지관(중),37.5864667,127.05205
청량리역환승센터(4번승강장),37.5804333,127.0454167
청량리역환승센터(1번승강장),37.5803333,127.0460167
동대문구청(중),37.57365,127.0394667
신설동역,37.5764833,127.0255667
신설동역,37.5762333,127.0257
용두동한국의류시험연구원,37.5775167,127.0290833
용두로타리한국의류시험연구원,37.5772833,127.0294333
제기역약령시장,37.5782833,127.0365333
청량리미주상가앞,37.58185,127.0476333
서울성심병원,37.5844667,127.0503
서울성심병원,37.58465,127.05085
시조사,37.5868667,127.0522833
휘경동입구,37.58765,127.0552167
동답한신동아아파트,37.5697833,127.0642
동아.위더스빌아파트,37.5662,127.06145
용두역,37.57395,127.03715
용두동신동아아파트,37.5738167,127.0317667
동대문우체국.서울풍물시장,37.5747333,127.0247
경동시장앞,37.5822333,127.0387333
고려대학교앞,37.5881667,127.03475
우신향병원,37.5855667,127.03225
안암오거리,37.5824333,127.03
대광고등학교앞,37.5798167,127.02555
종암초등학교앞,37.5816333,127.0296
용두시장앞,37.579,127.0300833
서울시동부병원,37.5759333,127.0304333
서울시동부병원,37.5762333,127.0306833
동아제약앞,37.5726333,127.03045
동아제약앞,37.57275,127.0307167
떡전교앞,37.5849333,127.0526833
신촌기차역,37.5584167,126.9428833
미동초등학교,37.5632,126.96445
충정로역2호선,37.5598,126.9643
현대백화점,37.5566667,126.933
서대문종합사회복지관,37.571,126.92015
북가좌초교사거리,37.57835,126.9103333
독립문공원.극동아파트,37.5720167,126.9595667
충정로역,37.5596167,126.9645
연세로.문학의거리,37.5563667,126.9369833
무악재역(중),37.5832,126.9498
경찰청.동북아역사재단(중),37.5624833,126.96925
무악재역(중),37.5817833,126.9506667
독립문역.한성과학고(중),37.5757333,126.95645
독립문역.한성과학고(중),37.5748667,126.9573167
서대문역(중),37.56645,126.9659167
안산초등학교(중),37.58065,126.9515333
산골고개(중),37.5953333,126.93995
산골고개(중),37.5949333,126.94045
홍제역.서대문세무서(중),37.5886,126.9442667
홍제역.서대문세무서(중),37.5878333,126.9453833
인왕산.홍제원아파트(중),37.5844667,126.9488333
남가좌동현대아파트후문,37.5744667,126.9187833
홍제삼거리.인왕산한신휴플러스(중),37.5852667,126.9477833
연흥교회,37.5725333,126.92125
남가좌동새마을금고,37.5747,126.9175667
충정로역(중),37.56005,126.9627
충정로역(중),37.5611,126.9634833
DMC.파크뷰자이,37.5735167,126.9161667
신촌아트레온,37.5565167,126.9407667
마포역(중),37.541,126.94795
마포역(중),37.5400333,126.94645
공덕역(중),37.5435667,126.9507833
공덕역(중),37.5444333,126.9513
아현동주민센터(중),37.54645,126.9528833
아현동주민센터(중),37.54705,126.9532
마포경찰서(중),37.5502333,126.95515
마포경찰서(중),37.5507833,126.9552833
아현초등학교(중),37.55415,126.9571
아현초등학교(중),37.5548667,126.9573167
마포구청.성산자동차검사소,37.5649,126.9023
마포구청,37.5649333,126.9018
마포농수산물시장.월드컵공원,37.5660667,126.8974
월드컵경기장남측.월드컵공원,37.56675,126.8961833
월드컵경기장서측.문화비축기지,37.5692667,126.8954667
월드컵경기장서측.문화비축기지,37.5695333,126.8949667
월드컵파크3단지.난지천공원,37.5725833,126.8881667
DMC첨단산업센터,37.5853167,126.8852167
DMC첨단산업센터,37.5855167,126.8848
월드컵공원입구.문화비축기지입구,37.5684833,126.8927
월드컵파크3단지정문,37.5736,126.88895
월드컵파크2단지.에스플렉스센터,37.5752667,126.8906333
월드컵파크2단지.에스플렉스센터,37.5753667,126.8902833
공덕오거리,37.5432833,126.9527833
공덕오거리,37.5428833,126.95295
용마루고개.신공덕삼성아파트,37.5418333,126.9559667
중동초등학교,37.5669,126.9104167
중동초등학교,37.56665,126.9103167
성산2동주민센터,37.5678333,126.9083333
성산2동주민센터,37.5680333,126.9084333
성산119안전센터,37.5699,126.9038667
성산119안전센터,37.5697667,126.9035667
성산아파트,37.5716333,126.9015
성산아파트,37.5712833,126.9015333
DMC상암센트럴파크,37.5751333,126.8961
DMC상암센트럴파크,37.5752667,126.8953833
상암초등학교,37.5765,126.8932833
상암초등학교,37.5766667,126.8935
신촌로터리,37.5538333,126.9369333
신촌로터리,37.5536,126.9372667
서강대학교,37.5511333,126.9379167
서강대학교,37.5518667,126.9373167
광성중고등학교,37.5493,126.9387
광성중고등학교,37.54895,126.9398333
대흥역,37.5480833,126.94115
대흥역,37.54765,126.9427333
용강초등학교,37.5470333,126.9435167
동도중학교.서울디자인고등학교,37.54655,126.9453333
동도중학교.서울디자인고등학교,37.5459167,126.94605
온수역환승센터,37.49205,126.8215833
유한공고.성공회대앞,37.4889333,126.8245667
현대2차APT,37.4919333,126.8605167
현대IPARK정문,37.4911,126.8609
현대IPARK후문,37.4889667,126.8600833
철산교앞,37.48815,126.8594
구로2동지하차도입구,37.4902,126.8812
구로고대병원정문,37.4924,126.8835
대림역4번출구,37.4944,126.8940833
국민은행.구로구민회관.구로아트밸리,37.4958667,126.8896833
천왕이펜하우스6단지,37.4793167,126.8407833
천왕이펜하우스4단지,37.4809833,126.8387
천왕역2번출구,37.48645,126.8384833
구로고대병원후문,37.4935167,126.88565
남부주유소,37.4819167,126.8464167
대우자동차정비소,37.4915833,126.8821333
영화APT,37.4823333,126.8485833
구로시장.남구로시장입구,37.4902167,126.88155
대상APT,37.4819667,126.8500167
동삼빌라,37.48725,126.8239833
개명초교,37.4823333,126.8526833
한진APT후문,37.48385,126.8539333
대원카센터,37.4851667,126.8546167
개봉교입구,37.486,126.8561667
그린빌라정문,37.48595,126.8233833
구로시장.남구로시장입구,37.4908167,126.8838833
경북슈퍼마켓,37.4880833,126.8568167
천왕역3번출구,37.4871667,126.83865
그린빌라정문,37.4859,126.82345
천왕이펜하우스5단지입구,37.4793833,126.8421833
천왕이펜하우스3단지입구,37.48275,126.8384333
천왕역,37.4863167,126.83865
천왕이펜하우스3단지입구,37.4822667,126.8381833
연지타운2단지,37.48205,126.8448167
연지타운2단지,37.4821,126.8452333
천왕역4번출구,37.48595,126.8394333
개봉역.림괄아파트,37.4938,126.8587333
한국건설생활환경시험연구원,37.4833333,126.8801667
항동우남퍼스트빌,37.4766333,126.8191
문성초등학교(중),37.4753833,126.8986167
문성초등학교(중),37.4739667,126.8983833
금천우체국(중),37.46905,126.8979833
금천우체국(중),37.4700667,126.8980167
말미고개.금천소방서(중),37.464,126.8975
말미고개.금천소방서(중),37.46475,126.8975
금천구청.금천경찰서(중),37.4592,126.8988667
금천구청.금천경찰서(중),37.45775,126.8993333
시흥사거리(중),37.4524167,126.9014667
시흥사거리(중),37.4530833,126.9011167
박미삼거리.국립전통예술중고(중),37.448,126.9031667
박미삼거리.국립전통예술중고(중),37.4489833,126.9027167
시흥유통센터(중),37.44015,126.9033667
시흥유통센터(중),37.4408833,126.9033833
디지털3단지.롯데정보통신,37.4848,126.87675
에이스하이엔드타워5차,37.4857,126.87935
디지털3단지.영창실업,37.48325,126.8790167
디지털3단지운동장,37.4822333,126.8778833
가산디지털단지역,37.4812667,126.8810833
가산디지털단지역,37.4808667,126.8815
디지털3단지.월드벤처센터,37.4790167,126.8793
디지털3단지.(주)로옴코리아,37.4794167,126.87965
디지털3단지사거리,37.4767167,126.8806333
디지털3단지사거리,37.4759167,126.8805833
디지털3단지사거리,37.4758333,126.8814
금천패션아울렛사거리.마리오,37.47825,126.8883
금천패션아울렛사거리.W몰,37.4777,126.8878833
디지털단지오거리,37.4782667,126.8907167
디지털단지오거리,37.4782,126.89105
디지털단지오거리,37.4786,126.89335
가산초등학교,37.4782833,126.8956167
가산동주민센터.금천글로벌센터,37.4766667,126.8921167
가산동주민센터.금천글로벌센터,37.4762833,126.8927167
구립가산도서관.두산위브아파트,37.4745167,126.8939667
구립가산도서관.두산위브아파트,37.474,126.89465
독산사거리,37.472,126.8959667
독산사거리,37.4718333,126.8966
독산주공13단지,37.4569,126.8876167
독산1동한신코아,37.4567667,126.8882167
떡전교앞,37.58465,127.0525667
서울시립대입구,37.5830333,127.05405
서울시립대학교앞,37.5828167,127.0538667
서울시동부교육지원청.해성국제컨벤션고교,37.57895,127.057
전농로터리시장.동부교육지원청,37.57895,127.0566667
전농우체국앞,37.5765333,127.0575833
전농우체국앞,37.5764,127.05785
청솔우성아파트.답십리시장,37.57375,127.0576333
청솔우성아파트.답십리시장,37.57415,127.0573833
답십리2동시온교회앞,37.5706333,127.0573833
답십리초등학교.현대시장,37.5684167,127.0571833
답십리2동두산아파트,37.5727667,127.0583
답십리2동한양아파트앞,37.5727,127.0614
동답한신.대림아파트동대문체육관,37.57265,127.0638167
촬영소사거리.동답초등학교,37.57265,127.0651
경희대입구,37.59135,127.0528167
경희대입구,37.5915667,127.0528
서울바이오허브.농촌경제연구원,37.5913833,127.0498833
서울바이오허브.농촌경제연구원,37.59155,127.0494833
한국과학기술원.홍릉초등학교,37.5917,127.0465
한국과학기술원.홍릉초등학교,37.5915333,127.0466667
세종대왕기념관,37.5898333,127.04235
세종대왕기념관,37.59045,127.0425333
영휘원사거리.(구)홍릉사거리,37.586,127.0431833
영휘원사거리.(구)홍릉사거리,37.5860333,127.0434667
동대문경찰서,37.58365,127.04395
동대문경찰서,37.5836167,127.0442333
현대코아,37.5817833,127.0448333
현대코아,37.5815,127.0446667
동대문중앙새마을금고,37.5829667,127.0420833
청랑리한신아파트.청량사입구,37.58675,127.0475667
우산빌딩앞,37.5888833,127.05455
자동차부품상가,37.5646333,127.0577667
청량리수산시장,37.5786833,127.0408
동대문노인종합복지관,37.58635,127.04925
청량리역환승센터(3번승강장),37.5805,127.0458
청량리역환승센터(2번승강장),37.58035,127.0457167
휘경미소지움아파트,37.5909,127.0644833
청량리미주아파트.동대문세무서(중),37.5828,127.0484333
청량리.청과물도매시장(중),37.5788,127.0406167
제기동역.서울약령시장(중),37.5782167,127.0353833
제기동역.서울약령시장(중),37.5781333,127.0376167
용두동사거리.한국의류시험연구원(중),37.5771833,127.0283167
용두동사거리(중),37.5775167,127.0299167
신설동역(중),37.5759,127.0238833
신설동역(중),37.5761,127.0249167
청량리수산시장,37.5789667,127.0418333
동답초교.대림아파트,37.5711167,127.0651333
신설동역1번출구,37.5766833,127.0233667
망우역.상봉터미널(중),37.5978333,127.0911167
망우역.상봉터미널(중),37.5975167,127.09035
상봉역.중랑우체국(중),37.59595,127.08375
상봉역.중랑우체국(중),37.5956167,127.0828833
중랑역.동부시장(중),37.5940167,127.0761333
중랑역.동부시장(중),37.5936167,127.0751
극동늘푸른아파트,37.6147,127.0763333
묵동자이.신도브래뉴아파트,37.6153333,127.07655
묵동삼거리.먹골역,37.6125667,127.0770667
먹골역.묵동자이아파트,37.6126167,127.0774
한국전력동대문중랑지사,37.6071667,127.0782
한국전력동대문중랑지사,37.6060667,127.0788167
지하철7호선중화역,37.60265,127.0790667
지하철7호선중화역,37.6028833,127.0794333
국민은행중화동지점,37.5988667,127.0798
중화동한신아파트,37.5991167,127.08015
상봉2동복합청사.도서관,37.5919167,127.0799667
상봉2동복합청사.도서관,37.5918667,127.0803167
면목2동주민센터,37.5894167,127.07985
중목초등학교,37.5895833,127.0802
면목2동,37.5873,127.0797
면목2동,37.5875167,127.0801
면목5동주민센터,37.5850833,127.0796167
장안시장,37.5853667,127.08
면목신우아파트,37.5803,127.0793833
면목신우아파트,37.5806333,127.0797667
면목119안전센터,37.5735333,127.0798833
경남아너스빌아파트앞,37.5747667,127.0801333
늘푸른동아아파트,37.5725,127.0803
국민은행망우동지점,37.5995167,127.0970667
국민은행망우동지점,37.5995167,127.0973167
망우동고개,37.6007,127.10735
서울우유앞,37.5921333,127.0727833
서울우유앞,37.5914833,127.07315
면목6거리,37.5928667,127.0877333
지하철7호선상봉역,37.5944333,127.0861333
지하철7호선상봉역,37.59425,127.08595
용마공원입구,37.5938167,127.09935
용마공원입구,37.59435,127.0993333
면일초등학교,37.5918167,127.09825
우리은행망우동지점,37.5913333,127.0976833
